"time","num_viewers","num_tweets","num_chats","num_emotes","num_donations","total_donations"
"2018-06-27 17:03:00+00",105864,10,112,93,9205,567771.97
"2018-06-27 17:04:00+00",105864,16,133,118,9213,568106.97
"2018-06-27 17:05:00+00",106023,15,189,166,9231,568797.97
"2018-06-27 17:06:00+00",106163,13,92,52,9250,570103.97
"2018-06-27 17:07:00+00",105888,17,67,31,9264,570728.98
"2018-06-27 17:08:00+00",105978,20,68,56,9275,571283.98
"2018-06-27 17:09:00+00",106906,11,34,26,9288,571790.98
"2018-06-27 17:10:00+00",107300,20,74,38,9301,572120.98
"2018-06-27 17:11:00+00",107935,13,63,38,9305,572235.98
"2018-06-27 17:12:00+00",108432,12,56,34,9310,572525.98
"2018-06-27 17:13:00+00",108432,7,37,19,9310,572525.98
"2018-06-27 17:14:00+00",108627,11,49,27,9314,572765.98
"2018-06-27 17:15:00+00",108738,9,50,23,9318,572880.98
"2018-06-27 17:16:00+00",109030,10,44,23,9320,572960.98
"2018-06-27 17:17:00+00",109337,18,56,42,9320,572960.98
"2018-06-27 17:18:00+00",109207,10,96,60,9323,573170.98
"2018-06-27 17:19:00+00",109435,19,50,36,9329,573670.98
"2018-06-27 17:20:00+00",109178,16,70,41,9330,573870.98
"2018-06-27 17:21:00+00",110090,9,59,49,9332,574050.98
"2018-06-27 17:22:00+00",110178,9,61,41,9332,574050.98
"2018-06-27 17:23:00+00",110259,7,81,56,9333,574080.98
"2018-06-27 17:24:00+00",110858,13,67,32,9336,574130.98
"2018-06-27 17:25:00+00",110780,19,221,553,9337,574160.98
"2018-06-27 17:26:00+00",110875,20,130,179,9343,574330.98
"2018-06-27 17:27:00+00",111762,16,48,32,9347,574670.98
"2018-06-27 17:28:00+00",111762,16,62,31,9350,574750.98
"2018-06-27 17:29:00+00",112036,8,106,68,9353,574830.98
"2018-06-27 17:30:00+00",108713,7,61,69,9357,574935.98
"2018-06-27 17:31:00+00",108713,12,95,88,9359,575015.98
"2018-06-27 17:32:00+00",108496,9,85,121,9364,575455.98
"2018-06-27 17:33:00+00",107652,9,99,134,9370,575730.98
"2018-06-27 17:34:00+00",107661,11,46,29,9372,575860.98
"2018-06-27 17:35:00+00",107651,13,88,62,9374,575915.98
"2018-06-27 17:36:00+00",108541,11,71,53,9377,575970.98
"2018-06-27 17:37:00+00",108989,5,48,25,9380,576110.98
"2018-06-27 17:38:00+00",109121,14,47,32,9384,576225.98
"2018-06-27 17:39:00+00",109439,16,63,56,9385,576325.98
"2018-06-27 17:40:00+00",110194,11,64,42,9389,576540.98
"2018-06-27 18:01:00+00",114823,17,58,46,9417,578220.98
"2018-06-27 18:02:00+00",114608,14,47,36,9417,578220.98
"2018-06-27 18:03:00+00",109083,12,39,34,9421,578315.98
"2018-06-27 18:04:00+00",106187,11,43,39,9423,578370.98
"2018-06-27 18:05:00+00",105749,5,35,49,9425,578495.98
"2018-06-27 18:06:00+00",105163,0,48,92,9426,578530.98
"2018-06-27 18:07:00+00",104173,0,39,76,9429,578660.98
"2018-06-27 18:08:00+00",103828,0,48,53,9430,578960.98
"2018-06-27 18:09:00+00",103692,0,35,58,9431,579010.98
"2018-06-27 18:10:00+00",103663,0,38,84,9435,579125.98
"2018-06-27 18:11:00+00",104009,0,33,51,9441,579335.98
"2018-06-27 18:12:00+00",103596,0,35,80,9442,579385.98
"2018-06-27 18:13:00+00",103596,6,49,81,9443,579405.98
"2018-06-27 18:14:00+00",103524,7,38,68,9444,579435.98
"2018-06-27 18:15:00+00",103745,11,35,58,9445,579535.98
"2018-06-27 18:16:00+00",103312,8,47,69,9447,579610.98
"2018-06-27 18:17:00+00",103150,10,54,50,9448,579640.98
"2018-06-27 18:18:00+00",103472,7,48,53,9448,579640.98
"2018-06-27 18:19:00+00",103472,7,43,68,9450,579695.98
"2018-06-27 18:20:00+00",103712,10,79,113,9455,579910.98
"2018-06-27 18:21:00+00",103765,17,59,107,9458,580135.98
"2018-06-27 18:22:00+00",103801,11,33,30,9459,580140.98
"2018-06-27 18:23:00+00",103840,9,28,47,9461,580175.98
"2018-06-27 18:24:00+00",104472,6,66,71,9462,580225.98
"2018-06-27 18:25:00+00",104763,12,92,81,9465,580325.98
"2018-06-27 18:26:00+00",104803,7,65,70,9467,580370.98
"2018-06-27 18:27:00+00",104932,12,26,25,9468,580400.98
"2018-06-27 18:28:00+00",105053,9,32,30,9468,580400.98
"2018-06-27 18:29:00+00",105017,5,27,25,9469,580450.98
"2018-06-27 18:30:00+00",104913,3,24,29,9469,580450.98
"2018-06-27 18:31:00+00",105056,7,26,42,9470,580460.98
"2018-06-27 18:32:00+00",105056,4,25,16,9472,580530.98
"2018-06-27 18:33:00+00",105031,5,41,40,9473,580555.98
"2018-06-27 18:34:00+00",104844,5,29,22,9473,580555.98
"2018-06-27 18:35:00+00",104813,6,25,26,9474,580580.98
"2018-06-27 18:36:00+00",104789,14,18,19,9475,580590.98
"2018-06-27 18:37:00+00",104598,13,42,39,9477,580670.98
"2018-06-27 18:38:00+00",104718,6,54,64,9477,580670.98
"2018-06-27 18:39:00+00",104906,12,35,28,9477,580670.98
"2018-06-27 18:40:00+00",105051,8,41,25,9478,580720.98
"2018-06-27 18:41:00+00",105171,8,40,38,9478,580720.98
"2018-06-27 18:42:00+00",105008,6,51,29,9478,580720.98
"2018-06-27 18:43:00+00",105091,12,45,35,9478,580720.98
"2018-06-27 18:44:00+00",104863,14,41,32,9479,580730.98
"2018-06-27 18:45:00+00",104869,7,27,41,9479,580730.98
"2018-06-27 18:46:00+00",105057,12,26,22,9479,580730.98
"2018-06-27 18:47:00+00",105325,9,32,15,9480,580755.98
"2018-06-27 18:48:00+00",105551,8,39,48,9480,580755.98
"2018-06-27 18:49:00+00",105689,11,45,43,9480,580755.98
"2018-06-27 18:50:00+00",105762,16,64,33,9481,580765.98
"2018-06-27 18:51:00+00",106442,10,57,30,9481,580765.98
"2018-06-27 18:52:00+00",106474,8,44,25,9481,580765.98
"2018-06-27 18:53:00+00",106980,8,82,180,9482,580775.98
"2018-06-27 18:54:00+00",107094,8,57,121,9482,580775.98
"2018-06-27 18:55:00+00",107265,8,61,107,9482,580775.98
"2018-06-27 18:56:00+00",107509,11,76,54,9483,580892.98
"2018-06-27 18:57:00+00",107509,8,35,22,9483,580892.98
"2018-06-27 18:58:00+00",106920,8,37,24,9484,580917.98
"2018-06-27 18:59:00+00",106920,10,32,15,9484,580917.98
"2018-06-27 19:00:00+00",103746,7,54,21,9485,581017.98
"2018-06-27 19:01:00+00",103563,8,60,28,9486,581022.98
"2018-06-27 19:02:00+00",103533,11,75,31,9487,581032.98
"2018-06-27 19:03:00+00",104173,11,59,24,9488,581042.98
"2018-06-27 19:04:00+00",106502,8,92,47,9491,581092.98
"2018-06-27 19:05:00+00",106513,10,155,118,9491,581092.98
"2018-06-27 19:06:00+00",105948,16,238,237,9493,581107.98
"2018-06-27 19:07:00+00",105962,10,53,18,9493,581107.98
"2018-06-27 19:08:00+00",106230,12,83,51,9506,581492.98
"2018-06-27 19:09:00+00",106234,13,37,21,9526,581747.98
"2018-06-27 19:10:00+00",105822,10,41,27,9542,581944.64
"2018-06-27 19:11:00+00",105831,4,42,25,9555,582177.64
"2018-06-27 19:12:00+00",105881,10,41,22,9561,582277.64
"2018-06-27 19:13:00+00",105914,14,72,58,9570,583222.69
"2018-06-27 19:14:00+00",105891,7,106,87,9583,583507.69
"2018-06-27 19:15:00+00",106134,7,46,19,9595,583984.69
"2018-06-27 19:16:00+00",106786,6,51,18,9604,584094.69
"2018-06-27 19:17:00+00",107032,10,120,117,9610,584568.06
"2018-06-27 19:18:00+00",107887,9,42,28,9615,584618.15
"2018-06-27 19:19:00+00",108194,5,36,8,9622,584768.15
"2018-06-27 19:20:00+00",108497,9,51,28,9629,584918.15
"2018-06-27 19:21:00+00",109265,16,47,25,9632,584973.15
"2018-06-27 19:22:00+00",109440,10,49,19,9636,585018.15
"2018-06-27 19:23:00+00",109482,11,100,69,9637,585023.15
"2018-06-27 19:24:00+00",109839,11,178,229,9642,585098.15
"2018-06-27 19:25:00+00",110053,5,185,115,9646,585123.15
"2018-06-27 19:26:00+00",110237,9,192,90,9651,585203.15
"2018-06-27 19:27:00+00",110783,11,89,57,9655,585263.15
"2018-06-27 19:28:00+00",110070,7,108,57,9658,585398.15
"2018-06-27 19:29:00+00",107428,13,70,52,9666,585518.15
"2018-06-27 19:30:00+00",106724,11,61,29,9670,585558.15
"2018-06-27 19:31:00+00",106448,10,46,36,9677,585748.15
"2018-06-27 19:32:00+00",106466,11,83,78,9677,585748.15
"2018-06-27 19:33:00+00",106331,11,60,76,9687,586404.15
"2018-06-27 19:34:00+00",106331,4,137,56,9696,586659.15
"2018-06-27 19:35:00+00",106331,9,120,50,9700,586774.15
"2018-06-27 19:36:00+00",106400,4,125,38,9703,586874.15
"2018-06-27 19:37:00+00",107320,8,132,46,9706,586899.15
"2018-06-27 19:38:00+00",107320,7,119,55,9710,587054.15
"2018-06-27 19:39:00+00",107916,2,86,52,9710,587054.15
"2018-06-27 19:40:00+00",108645,12,146,86,9715,587114.16
"2018-06-27 19:41:00+00",109559,14,75,34,9716,587139.16
"2018-06-27 17:41:00+00",110194,14,115,91,9391,576720.98
"2018-06-27 17:42:00+00",110694,15,66,47,9391,576720.98
"2018-06-27 17:43:00+00",110956,26,62,38,9393,576920.98
"2018-06-27 17:44:00+00",110900,17,152,112,9395,576965.98
"2018-06-27 17:45:00+00",111594,19,58,33,9397,577020.98
"2018-06-27 17:46:00+00",111804,20,83,77,9399,577055.98
"2018-06-27 17:47:00+00",112517,20,82,43,9400,577085.98
"2018-06-27 17:48:00+00",112627,12,55,31,9401,577235.98
"2018-06-27 17:49:00+00",112534,10,76,41,9401,577235.98
"2018-06-27 17:50:00+00",112823,13,69,34,9404,577315.98
"2018-06-27 17:51:00+00",113248,9,39,26,9406,577345.98
"2018-06-27 17:52:00+00",113357,11,36,25,9407,577495.98
"2018-06-27 17:53:00+00",113646,7,53,40,9410,577560.98
"2018-06-27 17:54:00+00",114133,19,35,40,9411,577590.98
"2018-06-27 17:55:00+00",114231,17,44,34,9414,577665.98
"2018-06-27 17:56:00+00",114168,12,48,33,9414,577665.98
"2018-06-27 17:57:00+00",114457,8,70,48,9414,577665.98
"2018-06-27 17:58:00+00",114331,9,245,503,9415,577690.98
"2018-06-27 17:59:00+00",114370,6,98,132,9415,577690.98
"2018-06-27 18:00:00+00",114676,17,49,29,9416,578190.98
"2018-06-27 19:42:00+00",109665,9,127,76,9716,587139.16
"2018-06-27 19:43:00+00",110030,10,103,74,9717,587159.16
"2018-06-27 19:44:00+00",110115,10,72,56,9717,587159.16
"2018-06-27 19:45:00+00",110115,8,107,62,9721,587189.16
"2018-06-27 19:46:00+00",110310,8,65,48,9723,587229.16
"2018-06-27 19:47:00+00",110310,11,86,50,9724,587239.16
"2018-06-27 19:48:00+00",111108,3,100,66,9724,587239.16
"2018-06-27 19:49:00+00",111367,14,59,42,9725,587279.16
"2018-06-27 19:50:00+00",111397,7,227,364,9726,587289.16
"2018-06-27 19:51:00+00",111960,17,360,495,9729,587549.16
"2018-06-27 19:52:00+00",112620,8,142,125,9731,587614.16
"2018-06-27 19:53:00+00",112524,19,65,73,9737,587854.16
"2018-06-27 19:54:00+00",112668,14,33,24,9740,587899.16
"2018-06-27 19:55:00+00",109499,18,49,41,9743,587939.16
"2018-06-27 19:56:00+00",109280,17,39,37,9746,587994.16
"2018-06-27 19:57:00+00",109228,13,81,41,9746,587994.16
"2018-06-27 19:58:00+00",109308,13,81,128,9753,588324.16
"2018-06-27 19:59:00+00",108957,2,56,44,9757,588409.16
"2018-06-27 20:00:00+00",108698,0,49,29,9761,588534.16
"2018-06-27 20:01:00+00",108988,8,37,22,9767,588757.16
"2018-06-27 20:02:00+00",109755,5,43,37,9768,588767.16
"2018-06-27 20:03:00+00",109941,12,28,19,9770,588827.16
"2018-06-27 20:04:00+00",110010,9,30,11,9772,589027.16
"2018-06-27 20:05:00+00",110010,12,30,6,9775,589067.16
"2018-06-27 20:06:00+00",109834,11,34,19,9776,589087.16
"2018-06-27 20:07:00+00",110128,5,22,4,9777,589187.16
"2018-06-27 20:08:00+00",109844,9,24,14,9778,589212.16
"2018-06-27 20:09:00+00",109844,11,25,14,9781,589392.16
"2018-06-27 20:10:00+00",109503,12,27,17,9781,589392.16
"2018-06-27 20:11:00+00",109283,5,25,21,9783,589542.16
"2018-06-27 20:12:00+00",109303,10,40,19,9784,589567.16
"2018-06-27 20:13:00+00",109131,9,49,45,9785,589577.16
"2018-06-27 20:14:00+00",109050,9,37,27,9786,589602.16
"2018-06-27 20:15:00+00",109224,14,19,6,9787,589627.16
"2018-06-27 20:16:00+00",109250,6,18,11,9789,589662.16
"2018-06-27 20:17:00+00",109285,8,26,10,9789,589662.16
"2018-06-27 20:18:00+00",109663,8,46,14,9790,589687.16
"2018-06-27 20:19:00+00",109756,6,137,99,9790,589687.16
"2018-06-27 20:20:00+00",109878,4,40,29,9791,589712.16
"2018-06-27 20:21:00+00",109878,7,44,22,9792,589722.16
"2018-06-27 20:22:00+00",110177,11,37,29,9792,589722.16
"2018-06-27 20:23:00+00",110132,5,41,29,9794,589797.16
"2018-06-27 20:24:00+00",110175,3,103,273,9795,589822.16
"2018-06-27 20:25:00+00",110822,12,50,35,9797,589852.16
"2018-06-27 20:26:00+00",111014,16,39,48,9797,589852.16
"2018-06-27 20:27:00+00",111838,6,53,36,9800,589922.16
"2018-06-27 20:28:00+00",113859,9,34,24,9802,589957.16
"2018-06-27 20:29:00+00",109168,17,35,25,9804,589992.16
"2018-06-27 20:30:00+00",108792,15,38,27,9806,590067.16
"2018-06-27 20:31:00+00",108942,16,31,12,9810,590119.16
"2018-06-27 20:32:00+00",108942,8,42,29,9814,590204.16
"2018-06-27 20:33:00+00",108942,12,79,56,9817,590279.16
"2018-06-27 20:34:00+00",109247,10,63,37,9819,590314.16
"2018-06-27 20:35:00+00",109444,8,37,17,9821,590374.16
"2018-06-27 20:36:00+00",110176,9,52,30,9826,590489.16
"2018-06-27 20:37:00+00",110437,8,62,22,9832,590709.16
"2018-06-27 20:38:00+00",109558,19,44,47,9833,590729.16
"2018-06-27 20:39:00+00",109650,11,71,72,9840,591119.16
"2018-06-27 20:40:00+00",110131,9,63,46,9850,591384.16
"2018-06-27 20:41:00+00",110044,10,79,70,9852,591404.16
"2018-06-27 20:42:00+00",110804,12,48,49,9854,591679.16
"2018-06-27 20:43:00+00",112080,4,22,4,9856,591804.16
"2018-06-27 20:44:00+00",112088,3,24,12,9859,591849.16
"2018-06-27 20:45:00+00",112534,7,51,47,9861,591889.16
"2018-06-27 20:46:00+00",112846,4,48,45,9861,591889.16
"2018-06-27 20:47:00+00",113222,8,17,10,9864,592134.16
"2018-06-27 20:48:00+00",113562,5,42,16,9865,592159.16
"2018-06-27 20:49:00+00",113801,8,37,22,9865,592159.16
"2018-06-27 20:50:00+00",113800,10,74,59,9866,592184.16
"2018-06-27 20:51:00+00",114152,6,52,52,9869,592389.16
"2018-06-27 20:52:00+00",113930,7,36,18,9871,592589.16
"2018-06-27 20:53:00+00",114242,8,33,12,9873,592749.16
"2018-06-27 20:54:00+00",114106,7,36,33,9875,592974.16
"2018-06-27 20:55:00+00",113751,11,36,26,9873,592954.16
"2018-06-27 20:56:00+00",113751,6,33,19,9874,592959.16
"2018-06-27 20:57:00+00",113076,7,33,33,9875,592969.16
"2018-06-27 20:58:00+00",113254,4,29,25,9877,593044.16
"2018-06-27 20:59:00+00",113254,6,52,69,9879,593144.16
"2018-06-27 21:00:00+00",113026,4,61,37,9879,593144.16
"2018-06-27 21:01:00+00",113552,9,49,43,9881,593159.16
"2018-06-27 21:02:00+00",113878,10,42,41,9881,593159.16
"2018-06-27 21:03:00+00",112880,8,39,34,9881,593159.16
"2018-06-27 21:04:00+00",112880,10,21,15,9882,593179.16
"2018-06-27 21:05:00+00",112717,7,64,41,9883,593189.16
"2018-06-27 21:06:00+00",112497,1,37,19,9885,593244.16
"2018-06-27 21:07:00+00",112107,8,84,83,9887,593769.16
"2018-06-27 21:08:00+00",112167,6,39,30,9888,593779.16
"2018-06-27 21:09:00+00",112390,7,30,47,9889,593789.16
"2018-06-27 21:10:00+00",112690,5,37,25,9889,593789.16
"2018-06-27 21:11:00+00",112871,4,78,65,9890,593794.16
"2018-06-27 21:12:00+00",112743,6,112,310,9894,593874.16
"2018-06-27 21:13:00+00",112602,11,88,204,9895,593899.16
"2018-06-27 21:14:00+00",112635,6,79,88,9896,593949.16
"2018-06-27 21:15:00+00",113938,8,60,100,9898,594249.16
"2018-06-27 21:16:00+00",116110,17,59,54,9903,594419.16
"2018-06-27 21:17:00+00",114578,14,56,36,9907,594499.16
"2018-06-27 21:18:00+00",108626,14,46,46,9907,594499.16
"2018-06-27 21:19:00+00",108115,18,55,41,9911,594629.16
"2018-06-27 21:20:00+00",108107,14,53,51,9916,594704.16
"2018-06-27 21:21:00+00",108274,15,39,80,9916,594704.16
"2018-06-27 21:22:00+00",108328,16,57,83,9918,594964.16
"2018-06-27 21:23:00+00",108550,7,71,66,9920,595164.16
"2018-06-27 21:24:00+00",108744,15,68,54,9920,595164.16
"2018-06-27 21:25:00+00",108836,8,43,38,9921,595174.16
"2018-06-27 21:26:00+00",109546,10,49,51,9924,595214.16
"2018-06-27 21:27:00+00",109765,8,55,79,9926,595289.16
"2018-06-27 21:28:00+00",109765,9,51,57,9930,595559.16
"2018-06-27 21:29:00+00",110093,23,124,179,9932,595569.16
"2018-06-27 21:30:00+00",110257,10,161,124,9937,595644.16
"2018-06-27 21:31:00+00",110585,26,123,125,9947,595989.16
"2018-06-27 21:32:00+00",111491,18,95,75,9953,596204.16
"2018-06-27 21:33:00+00",112535,16,85,85,9960,596349.16
"2018-06-27 21:34:00+00",115328,11,65,37,9960,596349.16
"2018-06-27 21:35:00+00",115582,4,100,108,9968,596788.16
"2018-06-27 21:36:00+00",116203,12,107,74,9970,596813.16
"2018-06-27 21:37:00+00",117343,19,71,55,9973,596863.16
"2018-06-27 21:38:00+00",116696,13,85,44,9977,597033.16
"2018-06-27 21:39:00+00",117309,10,63,34,9983,597458.16
"2018-06-27 21:40:00+00",117660,24,48,25,9991,597778.16
"2018-06-27 21:41:00+00",117573,10,44,26,9996,597903.16
"2018-06-27 21:42:00+00",117865,10,64,56,10000,597978.16
"2018-06-27 21:43:00+00",118147,20,62,63,10006,598143.16
"2018-06-27 21:44:00+00",118147,13,128,80,10010,598970.16
"2018-06-27 21:45:00+00",118729,17,69,44,10011,598995.16
"2018-06-27 21:46:00+00",118894,12,97,99,10015,599100.16
"2018-06-27 21:47:00+00",118496,15,63,44,10018,599335.16
"2018-06-27 21:48:00+00",118852,8,115,111,10018,599335.16
"2018-06-27 21:49:00+00",119228,8,76,62,10022,599405.16
"2018-06-27 21:50:00+00",118966,12,112,131,10023,599430.16
"2018-06-27 21:51:00+00",119125,18,113,155,10027,599525.16
"2018-06-27 21:52:00+00",119312,16,114,158,10031,599573.16
"2018-06-27 21:53:00+00",119576,15,50,60,10035,599613.16
"2018-06-27 21:54:00+00",119553,19,196,198,10039,599803.16
"2018-06-27 21:55:00+00",119645,14,106,109,10041,599823.16
"2018-06-27 21:56:00+00",120207,13,126,114,10043,599878.16
"2018-06-27 21:57:00+00",120267,8,339,283,10048,600073.16
"2018-06-27 21:58:00+00",120548,17,176,335,10049,600083.16
"2018-06-27 21:59:00+00",120720,12,159,305,10049,600083.16
"2018-06-27 22:00:00+00",120720,24,127,107,10051,600188.16
"2018-06-27 22:01:00+00",120628,18,89,135,10054,600333.16
"2018-06-27 22:02:00+00",120459,17,90,57,10059,600428.16
"2018-06-27 22:03:00+00",120459,19,151,218,10065,600573.35
"2018-06-27 22:04:00+00",120459,15,139,193,10065,600573.35
"2018-06-27 22:05:00+00",120030,11,58,65,10067,600733.35
"2018-06-27 22:06:00+00",119630,13,54,66,10070,600808.35
"2018-06-27 22:07:00+00",119859,8,99,91,10072,600823.35
"2018-06-27 22:08:00+00",120059,17,79,68,10074,600848.35
"2018-06-27 22:09:00+00",120128,24,136,97,10077,600878.35
"2018-06-27 22:10:00+00",120306,12,87,63,10079,600908.35
"2018-06-27 22:11:00+00",120329,13,96,52,10081,600939.56
"2018-06-27 22:12:00+00",120329,22,108,152,10083,601094.56
"2018-06-27 22:13:00+00",119877,23,56,46,10085,601109.56
"2018-06-27 22:14:00+00",119877,21,104,84,10087,601154.56
"2018-06-27 22:15:00+00",119953,17,84,67,10089,601174.56
"2018-06-27 22:16:00+00",119895,16,83,87,10093,601234.56
"2018-06-27 22:17:00+00",119410,27,127,152,10098,601364.56
"2018-06-27 22:18:00+00",119463,23,114,104,10100,601384.56
"2018-06-27 22:19:00+00",119389,14,67,50,10105,601509.56
"2018-06-27 22:20:00+00",119651,11,172,66,10107,601549.56
"2018-06-27 22:21:00+00",119652,9,99,105,10108,601564.56
"2018-06-27 22:22:00+00",119977,17,67,95,10108,601564.56
"2018-06-27 22:23:00+00",119977,15,52,42,10110,601594.56
"2018-06-27 22:24:00+00",119970,14,130,206,10110,601594.56
"2018-06-27 22:25:00+00",120020,8,65,44,10110,601594.56
"2018-06-27 22:26:00+00",120747,11,63,39,10113,601849.56
"2018-06-27 22:27:00+00",120747,8,130,148,10118,601909.56
"2018-06-27 22:28:00+00",121129,8,62,35,10119,601934.56
"2018-06-27 22:29:00+00",121023,9,177,159,10122,601969.56
"2018-06-27 22:30:00+00",120864,9,123,150,10125,602019.56
"2018-06-27 22:31:00+00",120864,10,101,57,10126,602039.56
"2018-06-27 22:32:00+00",121050,14,48,16,10129,602096.22
"2018-06-27 22:33:00+00",121432,9,68,44,10129,602096.22
"2018-06-27 22:34:00+00",121562,14,237,745,10129,602096.22
"2018-06-27 22:35:00+00",121591,11,124,147,10132,602141.22
"2018-06-27 22:36:00+00",121877,18,166,151,10132,602141.22
"2018-06-27 22:37:00+00",122636,16,121,138,10132,602141.22
"2018-06-27 22:38:00+00",121345,14,59,65,10135,602166.22
"2018-06-27 22:39:00+00",121618,16,40,39,10139,602371.22
"2018-06-27 22:40:00+00",121618,17,51,33,10144,602456.22
"2018-06-27 22:41:00+00",112953,12,71,50,10147,602501.22
"2018-06-27 22:42:00+00",112733,19,62,53,10152,602601.22
"2018-06-27 22:43:00+00",112733,19,139,69,10159,602751.22
"2018-06-27 22:44:00+00",112462,13,69,48,10164,602911.22
"2018-06-27 22:45:00+00",112621,22,72,41,10172,603046.22
"2018-06-27 22:46:00+00",112663,18,76,63,10184,603406.22
"2018-06-27 22:47:00+00",112693,19,55,50,10190,603541.22
"2018-06-27 22:48:00+00",112975,19,79,99,10201,604026.22
"2018-06-27 22:49:00+00",112975,18,118,249,10216,604336.22
"2018-06-27 22:50:00+00",113193,26,59,44,10225,604826.22
"2018-06-27 22:51:00+00",113922,16,88,44,10229,604981.22
"2018-06-27 22:52:00+00",114250,20,120,45,10233,605041.22
"2018-06-27 22:53:00+00",115047,15,117,97,10240,605921.22
"2018-06-27 22:54:00+00",115852,12,60,23,10244,606041.22
"2018-06-27 22:55:00+00",116696,17,68,42,10247,606330.61
"2018-06-27 22:56:00+00",116886,8,135,173,10248,606380.61
"2018-06-27 22:57:00+00",116886,16,62,56,10249,606400.61
"2018-06-27 22:58:00+00",117332,19,78,102,10253,606460.61
"2018-06-27 22:59:00+00",118293,18,45,30,10255,606492.61
"2018-06-27 23:00:00+00",118293,13,48,31,10256,606512.61
"2018-06-27 23:01:00+00",118493,11,110,99,10258,606622.61
"2018-06-27 23:02:00+00",118493,15,120,152,10259,607622.61
"2018-06-27 23:03:00+00",118828,11,104,145,10261,607637.64
"2018-06-27 23:04:00+00",118975,10,87,87,10263,607672.66
"2018-06-27 23:05:00+00",119287,5,87,76,10264,607692.66
"2018-06-27 23:06:00+00",119440,18,61,30,10264,607692.66
"2018-06-27 23:07:00+00",119547,11,71,79,10267,607787.66
"2018-06-27 23:08:00+00",119245,16,75,83,10268,607797.66
"2018-06-27 23:09:00+00",118473,11,45,40,10269,607947.66
"2018-06-27 23:10:00+00",118813,13,64,72,10269,607947.66
"2018-06-27 23:11:00+00",119152,18,64,72,10272,607997.66
"2018-06-27 23:12:00+00",119152,13,103,122,10274,608032.66
"2018-06-27 23:13:00+00",119296,10,45,39,10277,608064.5
"2018-06-27 23:14:00+00",119072,13,52,42,10277,608064.5
"2018-06-27 23:15:00+00",119771,14,100,121,10278,608089.5
"2018-06-27 23:16:00+00",119922,10,104,151,10279,608099.5
"2018-06-27 23:17:00+00",119763,9,63,53,10280,608149.5
"2018-06-27 23:18:00+00",119670,8,88,85,10281,608199.5
"2018-06-27 23:19:00+00",120246,10,108,206,10281,608199.5
"2018-06-27 23:20:00+00",120312,9,31,28,10281,608199.5
"2018-06-27 23:21:00+00",119633,12,27,15,10285,608334.5
"2018-06-27 23:22:00+00",119348,4,67,67,10286,608344.5
"2018-06-27 23:23:00+00",119259,12,42,23,10288,608399.5
"2018-06-27 23:24:00+00",119108,15,40,22,10290,608454.5
"2018-06-27 23:25:00+00",119660,12,62,50,10291,608754.5
"2018-06-27 23:26:00+00",119089,9,36,27,10292,608804.5
"2018-06-27 23:27:00+00",119480,11,62,50,10294,608874.5
"2018-06-27 23:28:00+00",119556,16,34,31,10295,608974.5
"2018-06-27 23:29:00+00",119479,13,34,32,10295,608974.5
"2018-06-27 23:30:00+00",118900,11,42,31,10295,608974.5
"2018-06-27 23:31:00+00",118875,13,39,28,10295,608974.5
"2018-06-27 23:32:00+00",118875,12,62,56,10296,609074.5
"2018-06-27 23:33:00+00",118740,11,72,61,10298,609824.5
"2018-06-27 23:34:00+00",118721,6,70,45,10300,609869.5
"2018-06-27 23:35:00+00",118857,8,52,43,10302,609884.5
"2018-06-27 23:36:00+00",118857,9,44,36,10303,609909.5
"2018-06-27 23:37:00+00",118155,7,43,28,10304,609915.05
"2018-06-27 23:38:00+00",118073,12,351,341,10306,609940.05
"2018-06-27 23:39:00+00",117897,19,246,272,10309,609995.05
"2018-06-27 23:40:00+00",118081,15,94,107,10311,610020.05
"2018-06-27 23:41:00+00",118196,9,147,273,10314,610075.05
"2018-06-27 23:42:00+00",117740,15,139,128,10315,610175.05
"2018-06-27 23:43:00+00",118116,11,55,54,10316,610195.05
"2018-06-27 23:44:00+00",118096,9,56,42,10319,610395.05
"2018-06-27 23:45:00+00",118199,8,32,28,10323,610505.05
"2018-06-27 23:46:00+00",118229,5,52,41,10324,610510.05
"2018-06-27 23:47:00+00",118732,13,66,62,10325,610530.05
"2018-06-27 23:48:00+00",118732,5,97,70,10325,610530.05
"2018-06-27 23:49:00+00",119681,9,58,41,10325,610530.05
"2018-06-27 23:50:00+00",119935,3,61,35,10327,610690.05
"2018-06-28 00:00:00+00",118287,7,58,92,10340,611290.05
"2018-06-27 23:51:00+00",118872,16,39,17,10327,610690.05
"2018-06-27 23:52:00+00",118774,7,45,36,10330,610800.05
"2018-06-27 23:53:00+00",118732,7,59,51,10330,610800.05
"2018-06-27 23:54:00+00",119147,6,54,40,10330,610800.05
"2018-06-27 23:55:00+00",119241,7,35,51,10331,610830.05
"2018-06-27 23:56:00+00",119161,4,77,89,10333,610900.05
"2018-06-27 23:57:00+00",119185,9,48,55,10333,610900.05
"2018-06-27 23:58:00+00",118658,11,78,54,10334,611020.05
"2018-06-27 23:59:00+00",118658,8,57,60,10335,611040.05
"2018-06-28 00:01:00+00",118585,9,59,60,10341,611315.05
"2018-06-28 00:02:00+00",118232,5,104,163,10342,611340.05
"2018-06-28 00:03:00+00",118010,12,85,65,10342,611340.05
"2018-06-28 00:04:00+00",117382,4,80,41,10344,611491.05
"2018-06-28 00:05:00+00",117182,9,38,34,10346,611511.05
