"time","num_viewers","num_tweets","num_chats","num_emotes","num_donations","total_donations"
"2020-01-08 16:36:00+00",115563,13,57,27,14753,592291.55
"2020-01-08 16:37:00+00",115929,12,56,19,14755,592361.55
"2020-01-08 16:38:00+00",116876,11,61,17,14757,592561.55
"2020-01-08 16:39:00+00",117355,17,67,21,14758,592586.55
"2020-01-08 16:40:00+00",117703,18,66,37,14764,592731.55
"2020-01-08 16:41:00+00",118754,11,126,157,14769,592871.55
"2020-01-08 16:42:00+00",119256,9,156,128,14770,592891.55
"2020-01-08 16:43:00+00",119678,12,176,257,14772,592936.55
"2020-01-08 16:44:00+00",120034,15,94,147,14774,592996.55
"2020-01-08 16:45:00+00",121061,27,59,43,14776,593056.55
"2020-01-08 16:46:00+00",121258,20,70,36,14779,593111.55
"2020-01-08 16:47:00+00",121528,19,60,50,14782,593235.43
"2020-01-08 16:48:00+00",121776,22,116,87,14787,593330.43
"2020-01-08 16:49:00+00",122042,19,147,104,14792,593410.43
"2020-01-08 16:50:00+00",122778,19,80,62,14792,593410.43
"2020-01-08 16:51:00+00",123155,21,212,116,14793,593418.43
"2020-01-08 16:52:00+00",123976,15,179,101,14794,593668.43
"2020-01-08 16:53:00+00",124526,17,265,1022,14795,593678.43
"2020-01-08 16:54:00+00",123900,10,202,575,14796,593683.43
"2020-01-08 16:55:00+00",123028,21,107,114,14800,593808.43
"2020-01-08 16:56:00+00",123242,17,433,2779,14803,593863.43
"2020-01-08 16:57:00+00",123610,25,274,2321,14804,593872.23
"2020-01-08 16:58:00+00",124450,28,87,58,14807,593952.23
"2020-01-08 16:59:00+00",114648,29,51,27,14810,594507.23
"2020-01-08 17:00:00+00",112348,25,91,28,14814,594587.23
"2020-01-08 17:01:00+00",109290,28,87,23,14817,594637.23
"2020-01-08 17:02:00+00",108258,23,47,36,14819,594657.23
"2020-01-08 17:03:00+00",106997,19,65,56,14823,594717.23
"2020-01-08 17:04:00+00",106789,22,54,50,14824,594742.23
"2020-01-08 17:05:00+00",106657,35,63,37,14827,594802.23
"2020-01-08 17:06:00+00",106472,27,71,40,14832,595507.23
"2020-01-08 17:07:00+00",106489,14,56,33,14832,595507.23
"2020-01-08 17:08:00+00",106868,21,58,25,14838,595672.23
"2020-01-08 17:09:00+00",106949,29,71,39,14844,595782.23
"2020-01-08 17:10:00+00",107006,23,44,11,14848,595837.23
"2020-01-08 17:11:00+00",107083,27,35,4,14849,595847.23
"2020-01-08 17:12:00+00",107418,22,32,6,14850,595852.23
"2020-01-08 17:13:00+00",107488,29,46,15,14854,596087.23
"2020-01-08 17:14:00+00",107811,12,45,49,14856,596157.23
"2020-01-08 17:15:00+00",107909,32,44,29,14858,596192.23
"2020-01-08 17:16:00+00",108100,22,58,20,14859,596207.23
"2020-01-08 17:17:00+00",108300,18,56,22,14861,596382.23
"2020-01-08 17:18:00+00",108552,26,39,32,14862,596392.23
"2020-01-08 17:19:00+00",108519,20,91,208,14863,596442.23
"2020-01-08 17:20:00+00",108920,16,98,233,14866,596527.23
"2020-01-08 17:21:00+00",109300,20,42,49,14867,596542.23
"2020-01-08 17:22:00+00",108252,24,46,27,14870,596592.23
"2020-01-08 17:23:00+00",105984,25,32,25,14871,596602.23
"2020-01-08 17:24:00+00",105701,30,35,24,14872,596607.23
"2020-01-08 17:25:00+00",105681,22,30,16,14874,596637.23
"2020-01-08 17:26:00+00",105662,27,45,44,14879,596802.23
"2020-01-08 17:27:00+00",105751,29,90,130,14887,597057.23
"2020-01-08 17:28:00+00",106438,36,76,59,14889,597122.23
"2020-01-08 17:29:00+00",106859,22,60,45,14891,597157.23
"2020-01-08 17:30:00+00",107392,24,40,19,14896,597387.23
"2020-01-08 17:31:00+00",107615,15,93,92,14899,597912.23
"2020-01-08 17:32:00+00",108147,11,91,91,14902,598022.23
"2020-01-08 17:33:00+00",108312,18,55,47,14902,598022.23
"2020-01-08 17:34:00+00",108501,21,75,45,14905,598052.23
"2020-01-08 17:35:00+00",108589,11,61,45,14906,598057.23
"2020-01-08 17:36:00+00",108759,12,46,28,14908,598097.23
"2020-01-08 17:37:00+00",109330,17,40,40,14911,598157.23
"2020-01-08 17:38:00+00",109304,16,49,63,14912,598167.23
"2020-01-08 17:39:00+00",109869,15,30,21,14915,598207.23
"2020-01-08 17:40:00+00",110359,14,24,18,14917,598317.23
"2020-01-08 17:41:00+00",110283,11,89,326,14918,598327.23
"2020-01-08 17:42:00+00",111400,14,132,357,14919,598347.23
"2020-01-08 17:43:00+00",111092,17,136,293,14919,598347.23
"2020-01-08 17:44:00+00",110119,22,37,22,14921,598377.23
"2020-01-08 17:45:00+00",109716,24,39,16,14922,598402.23
"2020-01-08 17:46:00+00",108199,13,49,25,14924,598427.23
"2020-01-08 17:47:00+00",107558,19,43,36,14926,598472.23
"2020-01-08 19:40:00+00",121700,11,43,26,15360,619990.37
"2020-01-08 19:41:00+00",121783,14,106,45,15362,620140.37
"2020-01-08 19:42:00+00",121895,11,43,31,15362,620140.37
"2020-01-08 19:43:00+00",121966,12,85,75,15364,620175.37
"2020-01-08 19:44:00+00",122110,25,94,59,15365,620195.37
"2020-01-08 19:45:00+00",122117,11,42,31,15370,620252.37
"2020-01-08 19:46:00+00",122332,16,35,26,15370,620252.37
"2020-01-08 19:47:00+00",122527,12,42,23,15372,620282.37
"2020-01-08 19:48:00+00",122591,16,44,27,15374,620347.37
"2020-01-08 19:49:00+00",122831,13,71,35,15375,620372.37
"2020-01-08 17:48:00+00",107585,17,45,31,14931,598572.23
"2020-01-08 17:49:00+00",107621,28,42,26,14935,598737.23
"2020-01-08 17:50:00+00",107972,12,46,29,14941,598922.23
"2020-01-08 17:51:00+00",109042,14,23,5,14945,598992.23
"2020-01-08 17:52:00+00",109393,10,22,9,14952,599117.23
"2020-01-08 17:53:00+00",110166,20,48,21,14956,599292.23
"2020-01-08 17:54:00+00",110330,10,44,26,14957,599312.23
"2020-01-08 17:55:00+00",110709,15,42,21,14960,599357.23
"2020-01-08 17:56:00+00",110999,11,37,27,14964,599412.23
"2020-01-08 17:57:00+00",111103,17,37,21,14970,599697.23
"2020-01-08 17:58:00+00",111501,27,30,18,14974,599785.23
"2020-01-08 17:59:00+00",111646,20,57,40,14974,599785.23
"2020-01-08 18:00:00+00",112025,16,36,7,14975,599800.23
"2020-01-08 18:01:00+00",112916,20,49,18,14977,599820.23
"2020-01-08 18:02:00+00",113365,10,32,14,14977,599820.23
"2020-01-08 18:03:00+00",113469,18,33,11,14978,599845.23
"2020-01-08 18:04:00+00",113657,13,48,24,14978,599845.23
"2020-01-08 18:05:00+00",113753,20,64,35,14979,599945.23
"2020-01-08 18:06:00+00",113447,16,49,36,14980,599970.23
"2020-01-08 18:07:00+00",113634,28,115,309,14980,599970.23
"2020-01-08 18:08:00+00",113634,14,116,247,14982,600005.23
"2020-01-08 18:09:00+00",114037,28,25,24,14983,600035.23
"2020-01-08 18:10:00+00",114415,14,28,12,14987,600115.23
"2020-01-08 18:11:00+00",114392,13,59,9,14988,600165.23
"2020-01-08 18:12:00+00",114545,15,54,60,14990,600195.23
"2020-01-08 18:13:00+00",114795,9,88,115,14995,600335.23
"2020-01-08 18:14:00+00",115170,14,41,85,14999,600355.23
"2020-01-08 18:15:00+00",115329,14,52,79,15003,600410.23
"2020-01-08 18:16:00+00",115606,14,48,49,15003,600410.23
"2020-01-08 18:17:00+00",116044,12,43,39,15003,600410.23
"2020-01-08 18:18:00+00",116444,19,41,80,15005,600450.23
"2020-01-08 18:19:00+00",117017,8,58,48,15005,600450.23
"2020-01-08 18:20:00+00",117333,17,164,633,15006,600460.23
"2020-01-08 18:21:00+00",117745,13,106,158,15010,600520.23
"2020-01-08 18:22:00+00",116618,22,90,94,15011,600545.23
"2020-01-08 18:23:00+00",115775,19,67,31,15012,600555.23
"2020-01-08 18:24:00+00",113772,14,51,26,15014,600585.23
"2020-01-08 18:25:00+00",112439,15,49,32,15015,600600.23
"2020-01-08 18:26:00+00",111420,32,42,31,15016,600610.23
"2020-01-08 18:27:00+00",111145,11,29,25,15017,600620.23
"2020-01-08 18:28:00+00",111218,10,27,24,15020,600690.23
"2020-01-08 18:29:00+00",111242,24,92,134,15020,600690.23
"2020-01-08 18:30:00+00",111273,12,61,61,15021,600700.23
"2020-01-08 18:31:00+00",111286,20,55,50,15021,600700.23
"2020-01-08 18:32:00+00",111605,17,56,59,15027,600780.23
"2020-01-08 18:33:00+00",112098,13,46,50,15040,601038.23
"2020-01-08 18:34:00+00",112261,13,64,36,15061,601373.23
"2020-01-08 18:35:00+00",113086,10,45,33,15084,601698.23
"2020-01-08 18:36:00+00",113322,13,60,44,15116,602293.23
"2020-01-08 18:37:00+00",113513,16,45,39,15131,602623.23
"2020-01-08 18:38:00+00",113604,14,37,26,15140,602763.23
"2020-01-08 18:39:00+00",113758,14,38,28,15151,602988.23
"2020-01-08 18:40:00+00",113748,14,37,45,15158,603188.23
"2020-01-08 18:41:00+00",113906,17,40,26,15166,603343.23
"2020-01-08 18:42:00+00",113994,14,21,22,15170,603398.23
"2020-01-08 18:43:00+00",114095,12,51,36,15176,603718.23
"2020-01-08 18:44:00+00",114403,12,200,209,15184,603878.23
"2020-01-08 18:45:00+00",115062,13,188,152,15188,604008.23
"2020-01-08 18:46:00+00",115168,11,111,196,15189,604023.23
"2020-01-08 18:47:00+00",115271,15,51,49,15191,604048.23
"2020-01-08 18:48:00+00",113873,16,80,83,15193,604088.23
"2020-01-08 18:49:00+00",112757,18,89,65,15197,604148.23
"2020-01-08 18:50:00+00",112250,17,70,69,15199,614173.23
"2020-01-08 18:51:00+00",112247,20,42,26,15202,614293.23
"2020-01-08 18:52:00+00",112620,14,28,21,15202,614293.23
"2020-01-08 18:53:00+00",121808,15,27,32,15204,614318.23
"2020-01-08 18:54:00+00",117138,14,64,50,15204,614318.23
"2020-01-08 18:55:00+00",116000,11,56,40,15207,614353.23
"2020-01-08 18:56:00+00",115825,13,46,37,15209,614393.23
"2020-01-08 18:57:00+00",115645,14,85,50,15219,614578.23
"2020-01-08 18:58:00+00",115790,19,105,134,15235,614824.23
"2020-01-08 18:59:00+00",116420,19,87,83,15249,615089.23
"2020-01-08 19:00:00+00",116652,25,56,24,15254,615169.23
"2020-01-08 19:01:00+00",116323,18,69,38,15260,615379.23
"2020-01-08 19:02:00+00",115748,14,131,117,15264,615429.23
"2020-01-08 19:03:00+00",115810,14,80,127,15275,615594.23
"2020-01-08 19:04:00+00",116400,20,96,52,15283,615709.23
"2020-01-08 19:05:00+00",117105,11,60,41,15288,615959.23
"2020-01-08 19:06:00+00",117750,14,33,27,15292,617653.23
"2020-01-08 19:07:00+00",118513,14,36,33,15298,617853.23
"2020-01-08 19:08:00+00",118849,13,42,34,15301,617878.23
"2020-01-08 19:09:00+00",119594,10,32,9,15302,617898.23
"2020-01-08 19:10:00+00",119799,15,29,18,15303,617948.23
"2020-01-08 19:11:00+00",120980,10,56,29,15304,617998.23
"2020-01-08 19:12:00+00",121953,10,60,44,15305,618023.23
"2020-01-08 19:13:00+00",122232,17,44,45,15307,618058.23
"2020-01-08 19:14:00+00",122741,12,43,21,15308,618068.23
"2020-01-08 19:15:00+00",122783,14,55,29,15309,618118.23
"2020-01-08 19:16:00+00",123285,13,38,16,15310,618132.82
"2020-01-08 19:17:00+00",123464,10,33,32,15313,618677.82
"2020-01-08 19:18:00+00",123691,11,27,22,15316,618702.82
"2020-01-08 19:19:00+00",123957,21,40,40,15317,618722.82
"2020-01-08 19:20:00+00",124204,8,16,14,15318,618737.82
"2020-01-08 19:21:00+00",124405,13,92,197,15318,618737.82
"2020-01-08 19:22:00+00",124561,12,107,233,15321,618827.82
"2020-01-08 19:23:00+00",125067,14,102,306,15323,618867.82
"2020-01-08 19:24:00+00",125358,22,65,54,15324,618892.82
"2020-01-08 19:25:00+00",123629,13,50,22,15324,618892.82
"2020-01-08 19:26:00+00",119499,14,203,151,15328,618972.82
"2020-01-08 19:27:00+00",119302,10,124,97,15328,618972.82
"2020-01-08 19:28:00+00",118345,18,115,97,15332,619124.82
"2020-01-08 19:29:00+00",118101,17,87,69,15334,619149.82
"2020-01-08 19:30:00+00",118429,23,190,125,15334,619149.82
"2020-01-08 19:31:00+00",118233,20,86,70,15337,619204.82
"2020-01-08 19:32:00+00",118846,24,58,41,15349,619540.37
"2020-01-08 19:33:00+00",119259,17,44,27,15352,619595.37
"2020-01-08 19:34:00+00",119713,14,67,31,15355,619830.37
"2020-01-08 19:35:00+00",120077,16,69,42,15357,619870.37
"2020-01-08 19:36:00+00",120700,15,52,15,15357,619870.37
"2020-01-08 19:37:00+00",121123,15,72,22,15357,619870.37
"2020-01-08 19:38:00+00",121346,11,30,11,15359,619970.37
"2020-01-08 19:39:00+00",121407,16,93,45,15359,619970.37
"2020-01-08 19:50:00+00",123013,8,41,16,15376,620397.37
"2020-01-08 19:51:00+00",123122,12,113,288,15376,620397.37
"2020-01-08 19:52:00+00",123968,16,101,246,15376,620397.37
"2020-01-08 19:53:00+00",124112,10,78,91,15377,620402.37
"2020-01-08 19:54:00+00",121859,18,65,29,15378,620407.37
"2020-01-08 19:55:00+00",119439,13,86,96,15380,620452.37
"2020-01-08 19:56:00+00",119147,18,96,79,15385,620548.37
"2020-01-08 19:57:00+00",118637,9,34,34,15385,620548.37
"2020-01-08 19:58:00+00",118600,14,67,52,15389,620643.37
"2020-01-08 19:59:00+00",118512,14,84,73,15393,620753.37
"2020-01-08 20:00:00+00",118487,18,49,41,15395,620828.37
"2020-01-08 20:01:00+00",118668,22,54,31,15398,620888.37
"2020-01-08 20:02:00+00",118247,18,68,37,15400,620958.37
"2020-01-08 20:03:00+00",118459,6,40,35,15402,621053.37
"2020-01-08 20:04:00+00",118730,8,55,30,15404,621088.37
"2020-01-08 20:05:00+00",118769,14,41,33,15406,621118.37
"2020-01-08 20:06:00+00",119079,13,52,32,15406,621118.37
"2020-01-08 20:07:00+00",119205,16,49,24,15408,621193.37
"2020-01-08 20:08:00+00",119370,12,42,21,15409,621203.37
"2020-01-08 20:09:00+00",119376,14,66,42,15410,621208.37
"2020-01-08 20:10:00+00",119494,13,60,58,15411,621233.37
"2020-01-08 20:11:00+00",119820,4,52,45,15413,621268.37
"2020-01-08 20:12:00+00",120015,10,60,47,15414,621288.37
"2020-01-08 20:13:00+00",120124,15,107,76,15415,621313.37
"2020-01-08 20:14:00+00",120400,10,74,56,15417,621343.37
"2020-01-08 20:15:00+00",120416,16,31,17,15418,621543.37
"2020-01-08 20:16:00+00",120640,12,39,13,15419,621568.37
"2020-01-08 20:17:00+00",121144,16,79,48,15420,621578.37
"2020-01-08 20:18:00+00",121144,11,135,389,15421,621603.37
"2020-01-08 20:19:00+00",121559,14,151,195,15422,621628.37
"2020-01-08 20:20:00+00",121768,10,83,41,15423,621678.37
"2020-01-08 20:21:00+00",121571,7,42,47,15423,621678.37
"2020-01-08 20:22:00+00",122234,10,45,88,15425,621748.37
"2020-01-08 20:23:00+00",122133,20,33,17,15426,621778.37
"2020-01-08 20:24:00+00",122177,13,76,71,15426,621778.37
"2020-01-08 20:25:00+00",122346,13,42,58,15430,621823.37
"2020-01-08 20:26:00+00",122448,15,86,44,15432,621853.37
"2020-01-08 20:27:00+00",122391,23,184,145,15433,621953.37
"2020-01-08 20:28:00+00",122746,18,94,98,15435,621998.37
"2020-01-08 20:29:00+00",122896,17,63,48,15436,622018.37
"2020-01-08 20:30:00+00",121852,17,89,75,15437,622068.37
"2020-01-08 20:31:00+00",120145,18,71,46,15442,622173.37
"2020-01-08 20:32:00+00",118698,14,62,71,15446,622233.37
"2020-01-08 20:33:00+00",118654,15,42,53,15448,622338.37
"2020-01-08 20:34:00+00",118255,14,45,61,15450,622368.37
"2020-01-08 20:35:00+00",118203,11,36,35,15454,622403.37
"2020-01-08 20:36:00+00",118047,15,35,23,15458,622518.37
"2020-01-08 20:37:00+00",117966,26,43,18,15465,622933.37
"2020-01-08 20:38:00+00",118205,12,46,58,15472,623063.37
"2020-01-08 20:39:00+00",118208,10,55,60,15474,623093.37
"2020-01-08 20:40:00+00",118208,20,59,67,15484,623373.37
"2020-01-08 20:41:00+00",118519,17,56,27,15484,623373.37
"2020-01-08 20:42:00+00",119056,6,83,42,15487,623503.37
"2020-01-08 20:43:00+00",119342,11,51,37,15488,623523.37
"2020-01-08 20:44:00+00",119469,9,39,23,15489,623543.37
"2020-01-08 20:45:00+00",119685,24,51,32,15492,623583.37
"2020-01-08 20:46:00+00",119911,18,55,36,15495,623708.37
"2020-01-08 20:47:00+00",120163,9,56,33,15496,623713.37
"2020-01-08 20:48:00+00",120498,16,90,47,15499,623838.37
"2020-01-08 20:49:00+00",120573,10,66,39,15501,623878.56
"2020-01-08 20:50:00+00",120603,14,47,22,15505,623963.56
"2020-01-08 20:51:00+00",120550,7,76,51,15506,623978.56
"2020-01-08 20:52:00+00",120823,12,83,49,15507,623998.56
"2020-01-08 20:53:00+00",120959,8,57,58,15509,624033.56
"2020-01-08 20:54:00+00",121059,12,42,22,15510,624053.56
"2020-01-08 20:55:00+00",120886,8,40,23,15512,624163.56
"2020-01-08 20:56:00+00",120789,14,78,59,15518,624308.56
"2020-01-08 20:57:00+00",120694,8,45,30,15520,624333.56
"2020-01-08 20:58:00+00",120852,19,51,28,15525,624463.56
"2020-01-08 20:59:00+00",120857,10,62,44,15529,624538.56
"2020-01-08 21:00:00+00",120857,17,40,30,15532,624578.56
"2020-01-08 21:01:00+00",120531,11,61,40,15533,624728.56
"2020-01-08 21:02:00+00",119202,13,58,31,15536,624783.56
"2020-01-08 21:03:00+00",119202,11,40,39,15537,624833.56
"2020-01-08 21:04:00+00",119151,9,47,19,15538,624838.56
"2020-01-08 21:05:00+00",119031,12,75,42,15538,624838.56
"2020-01-08 21:06:00+00",119090,9,55,28,15538,624838.56
"2020-01-08 21:07:00+00",119340,14,186,540,15539,624863.56
"2020-01-08 21:08:00+00",119832,6,141,169,15539,624863.56
"2020-01-08 21:09:00+00",119832,12,55,43,15541,624889.56
"2020-01-08 21:10:00+00",116522,13,61,23,15542,624894.56
"2020-01-08 21:11:00+00",116074,15,60,53,15544,624929.56
"2020-01-08 21:12:00+00",115816,12,35,37,15548,624989.76
"2020-01-08 21:13:00+00",115776,12,33,43,15551,625164.76
"2020-01-08 21:14:00+00",115743,10,36,25,15554,625189.76
"2020-01-08 21:15:00+00",115977,13,60,50,15560,625289.76
"2020-01-08 21:16:00+00",116244,9,36,24,15560,625289.76
"2020-01-08 21:17:00+00",116798,16,31,12,15565,625399.76
"2020-01-08 21:18:00+00",116995,10,19,7,15568,625449.76
"2020-01-08 21:19:00+00",117250,11,33,14,15570,625494.76
"2020-01-08 21:20:00+00",117392,11,26,16,15575,625679.76
"2020-01-08 21:21:00+00",117501,16,26,21,15576,625684.76
"2020-01-08 21:22:00+00",117733,14,34,22,15577,625704.76
"2020-01-08 21:23:00+00",117840,19,228,110,15579,625714.76
"2020-01-08 21:24:00+00",118031,14,332,197,15579,625714.76
"2020-01-08 21:25:00+00",118090,23,56,31,15580,625719.76
"2020-01-08 21:26:00+00",117326,11,45,37,15583,625749.76
"2020-01-08 21:27:00+00",117875,21,38,25,15584,625754.76
"2020-01-08 21:28:00+00",117256,15,54,13,15584,625754.76
"2020-01-08 21:29:00+00",117175,20,29,16,15585,625764.76
"2020-01-08 21:30:00+00",117261,11,28,14,15587,625784.76
"2020-01-08 21:31:00+00",117622,19,28,11,15588,625789.76
"2020-01-08 21:32:00+00",117674,13,362,308,15593,625884.76
"2020-01-08 21:33:00+00",118110,31,485,761,15595,626009.76
"2020-01-08 21:34:00+00",118452,24,149,210,15600,626139.76
"2020-01-08 21:35:00+00",117440,17,93,65,15607,626344.76
"2020-01-08 21:36:00+00",117162,31,76,41,15611,626494.76
"2020-01-08 21:37:00+00",117055,17,79,64,15616,626694.76
"2020-01-08 21:38:00+00",116813,31,132,77,15624,626936.08
"2020-01-08 21:39:00+00",117202,27,120,72,15629,627016.08
"2020-01-08 21:40:00+00",117820,16,57,30,15635,627116.08
"2020-01-08 21:41:00+00",117402,23,36,35,15639,627211.08
"2020-01-08 21:42:00+00",117773,21,36,27,15646,627361.08
"2020-01-08 21:43:00+00",117794,30,39,10,15649,627426.08
"2020-01-08 21:44:00+00",118207,21,277,274,15652,627476.08
"2020-01-08 21:45:00+00",118769,22,539,1441,15655,627564.08
"2020-01-08 21:46:00+00",117966,40,153,366,15656,627589.08
"2020-01-08 21:47:00+00",117800,25,90,66,15663,627839.27
"2020-01-08 21:48:00+00",118353,34,125,161,15673,628344.27
"2020-01-08 21:49:00+00",118595,21,68,141,15685,629709.27
"2020-01-08 21:50:00+00",120603,19,135,182,15690,629824.27
"2020-01-08 21:51:00+00",121455,18,102,89,15696,629924.27
"2020-01-08 23:44:00+00",122353,18,166,141,16035,639341.84
"2020-01-08 23:45:00+00",115758,19,144,155,16035,639341.84
"2020-01-08 23:46:00+00",115346,18,192,127,16037,639391.84
"2020-01-08 23:47:00+00",115550,19,232,248,16040,639444.84
"2020-01-08 23:48:00+00",115900,18,324,306,16041,639494.84
"2020-01-08 23:49:00+00",116792,24,401,491,16042,639544.84
"2020-01-08 23:50:00+00",117030,22,204,201,16045,639639.84
"2020-01-08 23:51:00+00",119114,20,266,410,16047,639659.84
"2020-01-08 23:52:00+00",119752,26,192,263,16050,639759.84
"2020-01-08 23:53:00+00",120537,24,290,375,16050,639759.84
"2020-01-09 01:46:00+00",139497,20,92,219,16531,671228.14
"2020-01-09 01:47:00+00",139700,14,113,120,16537,672488.14
"2020-01-09 01:48:00+00",140361,17,99,170,16541,673048.14
"2020-01-09 01:49:00+00",140724,18,197,243,16546,673248.14
"2020-01-09 01:50:00+00",141256,17,194,266,16556,673593.14
"2020-01-09 01:51:00+00",143114,26,109,251,16585,675167.14
"2020-01-09 01:52:00+00",143528,36,212,679,16631,676364.34
"2020-01-09 01:53:00+00",143685,31,87,279,16671,677565.59
"2020-01-09 01:54:00+00",144972,22,84,87,16697,678340.59
"2020-01-09 01:55:00+00",145760,23,83,51,16730,679825.59
"2020-01-08 21:52:00+00",122966,15,86,72,15696,629924.27
"2020-01-08 21:53:00+00",124141,18,91,128,15701,630034.27
"2020-01-08 21:54:00+00",125417,23,76,84,15704,630154.27
"2020-01-08 21:55:00+00",126051,13,60,64,15709,630224.27
"2020-01-08 21:56:00+00",126575,20,131,45,15711,630349.27
"2020-01-08 21:57:00+00",127654,25,302,391,15713,630424.27
"2020-01-08 21:58:00+00",128209,20,137,170,15716,630669.27
"2020-01-08 21:59:00+00",129367,23,135,153,15716,630669.27
"2020-01-08 22:00:00+00",129748,16,134,146,15722,630754.27
"2020-01-08 22:01:00+00",130034,13,126,130,15725,630804.27
"2020-01-08 22:02:00+00",131155,20,188,210,15728,630864.27
"2020-01-08 22:03:00+00",131579,15,96,105,15732,630946.47
"2020-01-08 22:04:00+00",132074,15,88,91,15734,630981.94
"2020-01-08 22:05:00+00",132665,11,89,52,15735,630986.94
"2020-01-08 22:06:00+00",133096,16,197,248,15736,631011.94
"2020-01-08 22:07:00+00",137467,13,101,99,15738,631031.94
"2020-01-08 22:08:00+00",135463,14,127,89,15740,631066.94
"2020-01-08 22:09:00+00",135176,18,91,86,15741,631081.94
"2020-01-08 22:10:00+00",135478,15,226,337,15743,631116.94
"2020-01-08 22:11:00+00",136072,17,76,117,15746,631186.94
"2020-01-08 22:12:00+00",136171,18,69,153,15748,631241.94
"2020-01-08 22:13:00+00",136575,15,263,788,15751,631316.94
"2020-01-08 22:14:00+00",137062,16,291,1228,15753,631351.94
"2020-01-08 22:15:00+00",137423,18,154,259,15754,631376.94
"2020-01-08 22:16:00+00",137423,17,113,149,15758,631466.94
"2020-01-08 22:17:00+00",136967,16,52,81,15759,631491.94
"2020-01-08 22:18:00+00",136999,14,206,198,15760,631511.94
"2020-01-08 22:19:00+00",137331,12,98,131,15762,631536.94
"2020-01-08 22:20:00+00",137355,23,172,249,15764,631571.94
"2020-01-08 22:21:00+00",137728,13,82,91,15765,631581.94
"2020-01-08 22:22:00+00",138162,14,38,31,15768,631601.94
"2020-01-08 22:23:00+00",138305,12,279,883,15769,631606.94
"2020-01-08 22:24:00+00",139009,28,215,957,15769,631606.94
"2020-01-08 22:25:00+00",137953,20,111,195,15770,631611.94
"2020-01-08 22:26:00+00",133673,19,72,47,15774,631696.94
"2020-01-08 22:27:00+00",130435,17,64,22,15778,631747.63
"2020-01-08 22:28:00+00",126522,16,50,27,15778,631747.63
"2020-01-08 22:29:00+00",125183,17,56,64,15780,631782.63
"2020-01-08 22:30:00+00",124849,15,39,27,15781,631787.63
"2020-01-08 22:31:00+00",124562,16,74,60,15788,632042.63
"2020-01-08 22:32:00+00",124131,24,65,51,15793,632142.63
"2020-01-08 22:33:00+00",123988,24,44,60,15798,632217.63
"2020-01-08 22:34:00+00",123909,15,41,16,15801,632252.63
"2020-01-08 22:35:00+00",123844,17,68,45,15807,632557.63
"2020-01-08 22:36:00+00",123813,16,65,41,15811,632662.63
"2020-01-08 22:37:00+00",123798,16,70,35,15814,632737.63
"2020-01-08 22:38:00+00",123786,12,40,49,15820,632822.63
"2020-01-08 22:39:00+00",124008,17,60,50,15823,632862.63
"2020-01-08 22:40:00+00",124224,30,77,83,15832,633037.63
"2020-01-08 22:41:00+00",124944,10,72,70,15839,633267.63
"2020-01-08 22:42:00+00",125550,19,105,65,15845,633347.63
"2020-01-08 22:43:00+00",126216,22,95,81,15850,633482.63
"2020-01-08 22:44:00+00",126780,24,108,124,15853,633527.63
"2020-01-08 22:45:00+00",127274,8,30,22,15855,633562.63
"2020-01-08 22:46:00+00",127274,14,68,37,15857,633582.63
"2020-01-08 22:47:00+00",128524,13,60,40,15864,633712.63
"2020-01-08 22:48:00+00",128524,26,106,69,15868,633747.63
"2020-01-08 22:49:00+00",129716,9,77,52,15871,633787.63
"2020-01-08 22:50:00+00",129762,15,62,61,15872,633797.63
"2020-01-08 22:51:00+00",130587,17,69,81,15876,633867.63
"2020-01-08 22:52:00+00",130733,12,82,50,15878,634167.63
"2020-01-08 22:53:00+00",131203,19,86,84,15882,634262.63
"2020-01-08 22:54:00+00",131078,19,87,40,15882,634262.63
"2020-01-08 22:55:00+00",131351,14,49,52,15883,634287.63
"2020-01-08 22:56:00+00",131307,12,31,24,15885,634317.63
"2020-01-08 22:57:00+00",131234,16,63,55,15886,634327.63
"2020-01-08 22:58:00+00",131005,13,53,63,15889,634412.63
"2020-01-08 22:59:00+00",131298,5,172,683,15891,634462.63
"2020-01-08 23:00:00+00",132652,16,110,272,15895,634642.63
"2020-01-08 23:01:00+00",131251,26,83,57,15895,634642.63
"2020-01-08 23:02:00+00",129601,29,194,228,15897,634660.53
"2020-01-08 23:03:00+00",126364,21,595,1072,15903,634935.53
"2020-01-08 23:04:00+00",121383,20,252,351,15908,635095.53
"2020-01-08 23:05:00+00",66400,29,243,59,15914,635190.53
"2020-01-08 23:06:00+00",68891,19,152,81,15919,635410.53
"2020-01-08 23:07:00+00",74355,17,112,71,15923,635640.53
"2020-01-08 23:08:00+00",76044,24,61,47,15929,635820.53
"2020-01-08 23:09:00+00",79392,26,67,60,15935,635965.53
"2020-01-08 23:10:00+00",80792,25,55,67,15943,636250.53
"2020-01-08 23:11:00+00",82011,28,79,75,15948,636310.53
"2020-01-08 23:12:00+00",83144,17,92,75,15956,636520.53
"2020-01-08 23:13:00+00",85304,22,122,100,15965,636877.84
"2020-01-08 23:14:00+00",88430,16,141,161,15972,637533.84
"2020-01-08 23:15:00+00",89443,20,130,133,15974,637578.84
"2020-01-08 23:16:00+00",91793,17,147,114,15976,637613.84
"2020-01-08 23:17:00+00",93187,23,178,149,15979,637743.84
